column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15
16.182137,17.88979,7.3191156,17.105978,1,1,1,2,3,2,4,3,2,2,0.451209992
8.571524,7.046892,10.080449,9.530577,1,4,3,1,1,3,2,2,2,1,0.80862999
8.906356,17.171486,19.035257,10.067329,1,1,3,2,2,3,4,3,4,2,0.441473007
10,20,5,5,1,2,1,4,4,2,2,2,4,1,0.479508996
12.681728,7.046892,10.080449,6.0208697,1,3,1,1,3,3,2,4,2,2,0.753414989
7.6180587,6.08788,11.930166,15.246459,1,1,3,4,3,4,3,3,2,2,0.563323021
19.618303,7.0241666,15.844223,6.1579275,1,2,3,2,3,1,3,1,2,2,0.423891991
7.2427177,11.974865,11.800377,15.806165,1,2,1,1,2,3,1,3,2,1,0.754929006
8.906356,17.171486,9.195659,12.142789,1,1,3,2,3,3,2,3,3,2,0.852973998
15,20,5,10,1,2,1,4,4,2,2,2,4,1,0.42741701
15,20,5,5,1,2,1,4,4,2,2,2,4,1,0.432684004
15,15,5,10,1,2,1,4,4,2,2,2,4,1,0.536916971
15,15,5,5,1,2,1,4,4,2,2,2,4,1,0.542183995
10,15,5,10,1,2,1,4,4,2,2,2,4,1,0.583742023
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
5,15,5,5,1,2,1,4,4,2,2,2,4,1,0.729484022
10,10,5,10,1,2,1,4,4,4,2,2,4,1,0.802742004
10,10,5,5,1,2,1,4,4,2,2,2,4,1,0.808009028
5,10,5,5,1,2,1,4,4,2,2,2,4,1,0.948484004
5,5,5,5,1,2,1,4,4,2,2,2,4,1,1.606279969
9.019583,14.300368,5,8.018355,1,4,3,1,3,1,1,4,4,1,0.973060012
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
6.5818877,14.300368,5,9.270063,1,4,3,1,3,1,1,1,3,1,1.256629944
10,20,19.959127,5,1,1,3,1,1,3,4,3,4,3,0.43897599
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
12.175149,7.523636,12.498687,5,1,1,1,4,3,3,4,4,3,3,0.647144973
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
8.467737,13.531912,6.0168047,7.5392795,1,2,1,4,1,1,2,2,1,2,0.916867971
9.785675,17.171486,9.195659,6.290353,1,1,1,3,4,1,1,1,3,1,0.823199987
19.981346,19.53531,5,6.6671724,1,4,1,3,2,2,2,4,1,1,0.426106989
7.9715433,10,12.292355,10,1,2,1,4,4,1,2,2,4,1,1.001340032
8.906356,17.171486,19.035257,10.067329,1,1,3,2,2,3,4,3,4,2,0.441473007
11.959367,13.495292,8.271155,7.776021,1,1,3,1,4,3,4,3,1,1,0.944734991
8.571524,7.046892,10.080449,9.530577,1,4,3,1,1,3,2,2,2,1,0.80862999
19.618303,7.0241666,15.844223,6.1579275,1,2,3,2,3,1,3,1,2,2,0.423891991
7.2427177,11.974865,11.800377,15.806165,1,2,1,1,2,3,1,3,2,1,0.754929006
15,20,5,10,1,2,1,4,4,2,2,2,4,1,0.42741701
15,20,5,5,1,2,1,4,4,2,2,2,4,1,0.432684004
15,15,5,10,1,2,1,4,4,2,2,2,4,1,0.536916971
15,15,5,5,1,2,1,4,4,2,2,2,4,1,0.542183995
10,15,5,10,1,2,1,4,4,2,2,2,4,1,0.583742023
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
5,15,5,5,1,2,1,4,4,2,2,2,4,1,0.729484022
10,10,5,10,1,2,1,4,4,4,2,2,4,1,0.802742004
10,10,5,5,1,2,1,4,4,2,2,2,4,1,0.808009028
5,10,5,5,1,2,1,4,4,2,2,2,4,1,0.948484004
9.019583,14.300368,5,8.018355,1,4,3,1,3,1,1,4,4,1,0.973060012
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
6.5818877,14.300368,5,9.270063,1,4,3,1,3,1,1,1,3,1,1.256629944
10,20,19.959127,5,1,1,3,1,1,3,4,3,4,3,0.43897599
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
12.175149,7.523636,12.498687,5,1,1,1,4,3,3,4,4,3,3,0.647144973
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
8.467737,13.531912,6.0168047,7.5392795,1,2,1,4,1,1,2,2,1,2,0.916867971
9.785675,17.171486,9.195659,6.290353,1,1,1,3,4,1,1,1,3,1,0.823199987
5,5,5,9.039928,1,1,1,1,1,3,2,3,3,3,1.604369998
18.274921,10.408621,15.473137,13.685207,1,2,1,1,2,2,1,2,1,2,0.702098012
8.90016,7.0241666,17.741364,13.416522,1,2,1,2,4,4,2,1,2,3,0.661415994
19.981346,19.53531,5,6.6671724,1,4,1,3,2,2,2,4,1,1,0.426106989
5,5,5,5,1,2,1,4,4,2,2,2,4,1,1.606279969
8.906356,17.171486,19.035257,10.067329,1,1,3,2,2,3,4,3,4,2,0.441473007
8.906356,17.171486,9.195659,12.142789,1,1,3,2,3,3,2,3,3,2,0.852973998
15,15,5,10,1,2,1,4,4,2,2,2,4,1,0.536916971
10,15,5,10,1,2,1,4,4,2,2,2,4,1,0.583742023
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
5,15,5,5,1,2,1,4,4,2,2,2,4,1,0.729484022
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
10,20,19.959127,5,1,1,3,1,1,3,4,3,4,3,0.43897599
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
12.175149,7.523636,12.498687,5,1,1,1,4,3,3,4,4,3,3,0.647144973
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
8.467737,13.531912,6.0168047,7.5392795,1,2,1,4,1,1,2,2,1,2,0.916867971
18.274921,10.408621,15.473137,13.685207,1,2,1,1,2,2,1,2,1,2,0.702098012
8.90016,7.0241666,17.741364,13.416522,1,2,1,2,4,4,2,1,2,3,0.661415994
11.488228,11.999324,5,15.29726,1,2,1,2,1,4,2,2,4,2,0.541947007
19.618303,7.0241666,13.460536,6.290353,1,4,1,3,1,1,1,1,3,2,0.415239006
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
15.061195,15,11.238206,9.507786,1,2,1,1,2,2,2,4,4,1,0.535638988
19.618303,7.0241666,15.844223,6.1579275,1,2,3,2,3,1,3,1,2,2,0.423891991
5,5,5,9.039928,1,1,1,1,1,3,2,3,3,3,1.604369998
8.906356,17.171486,9.195659,12.142789,1,1,3,2,3,3,2,3,3,2,0.852973998
8.48492,15,18.495487,5,1,1,1,4,2,2,2,1,4,2,0.592504025
5,10,5,5,1,2,1,4,4,2,2,2,4,1,0.948484004
7.2427177,11.974865,11.800377,15.806165,1,2,1,1,2,3,1,3,2,1,0.754929006
6.5818877,14.300368,5,9.270063,1,4,3,1,3,1,1,1,3,1,1.256629944
9.785675,17.171486,9.195659,6.290353,1,1,1,3,4,1,1,1,3,1,0.823199987
15,20,5,5,1,2,1,4,4,2,2,2,4,1,0.432684004
10,10,5,10,1,2,1,4,4,4,2,2,4,1,0.802742004
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
19.618303,7.0241666,13.460536,6.290353,1,4,1,3,1,1,1,1,3,2,0.415239006
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
19.410614,9.426733,13.111417,6.1579275,1,2,1,2,4,1,1,4,4,3,0.42928499
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379004
13.128841,6.0222945,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.607010007
19.482502,16.517937,15.566656,8.121289,1,2,3,1,1,1,2,1,4,2,0.414348006
5,5,5,9.039928,1,1,1,1,1,3,2,3,3,3,1.604369998
18.142605,10.688167,7.616993,14.243294,1,4,1,2,2,1,4,3,2,3,0.447723001
18.274921,10.408621,15.473137,13.685207,1,2,1,1,2,2,1,2,1,2,0.702098012
6.5818877,14.300368,5,9.270063,1,4,3,1,3,1,1,1,3,1,1.256629944
15,15,5,10,1,2,1,4,4,2,2,2,4,1,0.536916971
12.175149,7.523636,12.498687,5,1,1,1,4,3,3,4,4,3,3,0.647144973
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
10,15,5,10,1,2,1,4,4,2,2,2,4,1,0.583742023
7.2427177,11.974865,11.800377,15.806165,1,2,1,1,2,3,1,3,2,1,0.754929006
5,15,5,5,1,2,1,4,4,2,2,2,4,1,0.729484022
10,20,19.959127,5,1,1,3,1,1,3,4,3,4,3,0.43897599
10,10,5,10,1,2,1,4,4,4,2,2,4,1,0.802742004
11.488228,11.999324,5,15.29726,1,2,1,2,1,4,2,2,4,2,0.541947007
11.361386,8.554373,11.202702,6.8882313,1,1,3,4,1,3,3,4,4,3,0.71599102
15.061195,15,11.238206,9.507786,1,2,1,1,2,2,2,4,4,1,0.535638988
8.90016,7.0241666,17.741364,13.416522,1,2,1,2,4,4,2,1,2,3,0.661415994
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
9.785675,17.171486,9.195659,6.290353,1,1,1,3,4,1,1,1,3,1,0.823199987
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
19.410614,9.426733,13.111417,6.1579275,1,2,1,2,4,1,1,4,4,3,0.42928499
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379004
13.128841,6.0222945,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.607010007
19.696974,19.171867,7.3166995,8.018355,1,1,1,1,1,1,3,4,3,1,0.40922001
19.789629,9.989179,15.214636,7.059444,1,3,1,4,3,1,1,3,1,1,0.408986986
18.142605,10.688167,7.616993,14.243294,1,4,1,2,2,1,4,3,2,3,0.447723001
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
10,15,5,10,1,2,1,4,4,2,2,2,4,1,0.583742023
11.594352,14.300368,9.765859,9.798378,1,4,1,4,1,2,4,4,4,2,0.573378026
15.455482,5.4870663,12.498687,16.26625,1,1,1,2,1,1,1,3,1,1,0.519695997
10.820261,13.420983,17.168818,15.92467,1,2,1,3,3,3,2,2,1,1,0.518406987
5,5,5,9.039928,1,1,1,1,1,3,2,3,3,3,1.604369998
6.5818877,14.300368,5,9.270063,1,4,3,1,3,1,1,1,3,1,1.256629944
7.2427177,11.974865,11.800377,15.806165,1,2,1,1,2,3,1,3,2,1,0.754929006
5,15,5,5,1,2,1,4,4,2,2,2,4,1,0.729484022
10,10,5,10,1,2,1,4,4,4,2,2,4,1,0.802742004
11.361386,8.554373,11.202702,6.8882313,1,1,3,4,1,3,3,4,4,3,0.71599102
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
9.785675,17.171486,9.195659,6.290353,1,1,1,3,4,1,1,1,3,1,0.823199987
6.531453,7.0241666,13.460536,5.8166127,1,3,3,3,3,3,1,3,4,3,0.638405025
5,16.492432,5,9.039928,1,1,3,1,4,1,1,1,3,3,1.603459954
19.618303,7.0241666,13.460536,6.290353,1,4,1,3,1,1,1,1,3,2,0.415239006
10,20,19.959127,5,1,1,3,1,1,3,4,3,4,3,0.43897599
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
19.410614,9.426733,13.111417,6.1579275,1,2,1,2,4,1,1,4,4,3,0.42928499
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379004
13.128841,6.0222945,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.607010007
19.696974,19.171867,7.3166995,8.018355,1,1,1,1,1,1,3,4,3,1,0.40922001
19.789629,9.989179,15.214636,7.059444,1,3,1,4,3,1,1,3,1,1,0.408986986
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697022
10.870718,17.707474,6.736705,13.828317,1,4,1,4,1,1,4,1,4,1,0.735448003
5,5,5,9.039928,1,1,1,1,1,3,2,3,3,3,1.604369998
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
18.142605,10.688167,7.616993,14.243294,1,4,1,2,2,1,4,3,2,3,0.447723001
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
15.455482,5.4870663,12.498687,16.26625,1,1,1,2,1,1,1,3,1,1,0.519695997
10.820261,13.420983,17.168818,15.92467,1,2,1,3,3,3,2,2,1,1,0.518406987
5,15,5,5,1,2,1,4,4,2,2,2,4,1,0.729484022
8.220554,7.0241666,5,9.270063,1,4,3,3,3,1,1,1,3,1,1.045539975
7.2427177,11.974865,11.800377,15.806165,1,2,1,1,2,3,1,3,2,1,0.754929006
6.531453,7.0241666,13.460536,5.8166127,1,3,3,3,3,3,1,3,4,3,0.638405025
10,10,5,10,1,2,1,4,4,4,2,2,4,1,0.802742004
11.062378,16.852028,7.616993,8.018355,1,1,3,3,3,3,1,3,4,3,1.024340034
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
19.618303,7.0241666,13.460536,6.290353,1,4,1,3,1,1,1,1,3,2,0.415239006
15.20315,19.459007,15.551963,8.018355,1,1,1,4,2,2,1,4,4,1,0.436529011
5,16.492432,5,9.039928,1,1,3,1,4,1,1,1,3,3,1.603459954
11.361386,8.554373,11.202702,6.8882313,1,1,3,4,1,3,3,4,4,3,0.71599102
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
19.410614,9.426733,13.111417,6.1579275,1,2,1,2,4,1,1,4,4,3,0.42928499
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379004
13.128841,6.0222945,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.607010007
19.696974,19.171867,7.3166995,8.018355,1,1,1,1,1,1,3,4,3,1,0.40922001
19.789629,9.989179,15.214636,7.059444,1,3,1,4,3,1,1,3,1,1,0.408986986
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697022
10.870718,17.707474,6.736705,13.828317,1,4,1,4,1,1,4,1,4,1,0.735448003
11.311741,17.981514,19.593815,8.7772665,1,1,1,1,1,4,4,4,1,1,0.873537004
19.789629,12.820185,8.073853,11.139657,1,1,1,1,2,1,1,3,2,1,0.408551008
10.870718,14.285685,14.014555,6.1335287,1,1,1,1,1,1,1,4,4,3,0.739107013
18.142605,10.688167,7.616993,14.243294,1,4,1,2,2,1,4,3,2,3,0.447723001
15.346174,9.895216,12.81278,18.627682,1,3,1,4,4,4,1,4,4,3,0.45006901
15.455482,5.4870663,12.498687,16.26625,1,1,1,2,1,1,1,3,1,1,0.519695997
10.820261,13.420983,17.168818,15.92467,1,2,1,3,3,3,2,2,1,1,0.518406987
15.346174,8.191858,10.358856,17.146467,1,1,1,1,1,3,1,3,1,1,0.724503994
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
6.531453,7.0241666,13.460536,5.8166127,1,3,3,3,3,3,1,3,4,3,0.638405025
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
11.361386,8.554373,11.202702,6.8882313,1,1,3,4,1,3,3,4,4,3,0.71599102
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
19.618303,7.0241666,13.460536,6.290353,1,4,1,3,1,1,1,1,3,2,0.415239006
15.20315,19.459007,15.551963,8.018355,1,1,1,4,2,2,1,4,4,1,0.436529011
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
18.735796,14.285685,17.424522,13.799706,1,2,3,1,1,1,3,4,4,3,0.434271991
5,5,5,9.039928,1,1,1,1,1,3,2,3,3,3,1.604369998
11.379901,8.554373,8.076585,5,1,1,1,4,1,3,4,3,1,1,0.936141014
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
19.410614,9.426733,13.111417,6.1579275,1,2,1,2,4,1,1,4,4,3,0.42928499
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379004
13.128841,6.0222945,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.607010007
19.696974,19.171867,7.3166995,8.018355,1,1,1,1,1,1,3,4,3,1,0.40922001
19.789629,9.989179,15.214636,7.059444,1,3,1,4,3,1,1,3,1,1,0.408986986
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697022
10.870718,17.707474,6.736705,13.828317,1,4,1,4,1,1,4,1,4,1,0.735448003
11.311741,17.981514,19.593815,8.7772665,1,1,1,1,1,4,4,4,1,1,0.873537004
19.789629,12.820185,8.073853,11.139657,1,1,1,1,2,1,1,3,2,1,0.408551008
10.870718,14.285685,14.014555,6.1335287,1,1,1,1,1,1,1,4,4,3,0.739107013
19.696974,18.459593,14.014555,7.213153,1,1,1,1,2,1,2,3,4,2,0.398175001
19.696974,16.85607,15.541228,13.992013,1,2,1,2,3,1,3,4,2,2,0.399792999
12.182941,16.852028,11.800377,8.065183,1,2,1,1,1,2,4,2,2,3,0.508620024
18.142605,10.688167,7.616993,14.243294,1,4,1,2,2,1,4,3,2,3,0.447723001
15.346174,9.895216,12.81278,18.627682,1,3,1,4,4,4,1,4,4,3,0.45006901
15.455482,5.4870663,12.498687,16.26625,1,1,1,2,1,1,1,3,1,1,0.519695997
15.346174,8.191858,10.358856,17.146467,1,1,1,1,1,3,1,3,1,1,0.724503994
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
6.531453,7.0241666,13.460536,5.8166127,1,3,3,3,3,3,1,3,4,3,0.638405025
10,15,5,5,1,2,1,4,4,2,2,2,4,1,0.589008987
11.361386,8.554373,11.202702,6.8882313,1,1,3,4,1,3,3,4,4,3,0.71599102
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
19.618303,7.0241666,13.460536,6.290353,1,4,1,3,1,1,1,1,3,2,0.415239006
15.20315,19.459007,15.551963,8.018355,1,1,1,4,2,2,1,4,4,1,0.436529011
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
19.696974,14.152961,19.593815,15.92467,1,1,1,3,3,1,2,2,4,1,0.407983989
18.735796,14.285685,17.424522,13.799706,1,2,3,1,1,1,3,4,4,3,0.434271991
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.450769991
19.789629,15,5,19.946173,1,4,1,1,2,4,1,3,2,2,0.39677301
7.2427177,11.974865,11.800377,8.018355,1,4,1,1,1,1,4,4,4,1,1.106040001
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379004
13.128841,6.0222945,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.607010007
19.696974,19.171867,7.3166995,8.018355,1,1,1,1,1,1,3,4,3,1,0.40922001
19.789629,9.989179,15.214636,7.059444,1,3,1,4,3,1,1,3,1,1,0.408986986
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697022
10.870718,17.707474,6.736705,13.828317,1,4,1,4,1,1,4,1,4,1,0.735448003
11.311741,17.981514,19.593815,8.7772665,1,1,1,1,1,4,4,4,1,1,0.873537004
19.789629,12.820185,8.073853,11.139657,1,1,1,1,2,1,1,3,2,1,0.408551008
10.870718,14.285685,14.014555,6.1335287,1,1,1,1,1,1,1,4,4,3,0.739107013
19.696974,18.459593,14.014555,7.213153,1,1,1,1,2,1,2,3,4,2,0.398175001
18.588974,8.97332,13.378915,15.92467,1,1,1,3,1,1,3,3,2,2,0.421629012
19.625431,17.707474,5.9899654,17.957891,1,1,1,3,4,1,1,4,4,2,0.399185002
10.870718,14.285685,17.424522,6.9775767,1,4,1,1,1,1,1,4,4,3,0.746366024
15.455482,5.4870663,12.498687,16.26625,1,1,1,2,1,1,1,3,1,1,0.519695997
19.696974,14.152961,7.072745,15.92467,1,4,1,3,2,1,4,2,3,1,0.410955995
19.696974,16.85607,15.541228,13.992013,1,2,1,2,3,1,3,4,2,2,0.399792999
19.696974,14.152961,19.593815,15.92467,1,3,3,3,2,1,4,1,3,1,0.408816993
12.182941,16.852028,11.800377,8.065183,1,2,1,1,1,2,4,2,2,3,0.508620024
18.588974,17.981514,19.593815,15.92467,1,1,3,1,1,3,4,3,3,1,0.411761999
15.346174,8.191858,10.358856,17.146467,1,1,1,1,1,3,1,3,1,1,0.724503994
11.343223,11.974865,11.800377,8.018355,1,2,1,3,2,1,2,3,3,2,0.689045012
